vacancy,salary,link,city,worker,date
Старший кассир,49 560 — 54 440 ₽,https://russia.superjob.ru/vakansii/starshij-kassir-46041561.html,,,05.10.2023
,,,Москва13 минутАэропортЦСКА,Ашан,05.10.2023
Специалист службы безопасности,32 550 — 44 200 ₽,https://russia.superjob.ru/vakansii/specialist-sluzhby-bezopasnosti-47185847.html,НовосибирскПлощадь Маркса,Ашан,05.10.2023
Специалист службы безопасности,32 550 — 44 200 ₽,https://russia.superjob.ru/vakansii/specialist-sluzhby-bezopasnosti-47185847.html,,,05.10.2023
,,,НовосибирскПлощадь Маркса,Ашан,05.10.2023
"Повар, специалист по разделке рыбы",46 700 — 54 400 ₽,https://russia.superjob.ru/vakansii/povar-45925916.html,Москва,Ашан,05.10.2023
"Повар, специалист по разделке рыбы",46 700 — 54 400 ₽,https://russia.superjob.ru/vakansii/povar-45925916.html,,,05.10.2023
,,,Москва,Ашан,05.10.2023
Продавец гастрономии,42 530 — 46 050 ₽,https://russia.superjob.ru/vakansii/prodavec-gastronomii-47149197.html,МоскваКантемировская и ещё 2 станции,Ашан,05.10.2023
Продавец гастрономии,42 530 — 46 050 ₽,https://russia.superjob.ru/vakansii/prodavec-gastronomii-47149197.html,,,05.10.2023
,,,МоскваКантемировская и ещё 2 станции,Ашан,05.10.2023
Продавец,50 000 — 60 000 ₽,https://russia.superjob.ru/vakansii/prodavec-30464991.html,МоскваУниверситет и ещё 9 станций,Азбука вкуса,05.10.2023
Продавец,50 000 — 60 000 ₽,https://russia.superjob.ru/vakansii/prodavec-30464991.html,,,05.10.2023
,,,МоскваУниверситет и ещё 9 станций,Азбука вкуса,05.10.2023
Кассир,24 700 — 35 100 ₽,https://russia.superjob.ru/vakansii/kassir-47097536.html,Нижний Новгород,Ашан,05.10.2023
Кассир,24 700 — 35 100 ₽,https://russia.superjob.ru/vakansii/kassir-47097536.html,,,05.10.2023
Повар,42 650 — 51 500 ₽,https://russia.superjob.ru/vakansii/povar-47483124.html,Санкт-ПетербургПарнас,АШАН Ритейл Россия,05.10.2023
Повар,42 650 — 51 500 ₽,https://russia.superjob.ru/vakansii/povar-47483124.html,,,05.10.2023
,,,Санкт-ПетербургПарнас,АШАН Ритейл Россия,05.10.2023
Продавец-гастрономист,33 040 — 37 050 ₽,https://russia.superjob.ru/vakansii/prodavec-gastronomist-45924618.html,Санкт-ПетербургГражданский Проспект,Ашан,05.10.2023
Продавец-гастрономист,33 040 — 37 050 ₽,https://russia.superjob.ru/vakansii/prodavec-gastronomist-45924618.html,,,05.10.2023
,,,Санкт-ПетербургГражданский Проспект,Ашан,05.10.2023
Специалист по разделке рыбы,40 900 — 45 100 ₽,https://russia.superjob.ru/vakansii/specialist-po-razdelke-ryby-47257809.html,Санкт-ПетербургСтарая Деревня,АШАН Ритейл Россия,05.10.2023
Специалист по разделке рыбы,40 900 — 45 100 ₽,https://russia.superjob.ru/vakansii/specialist-po-razdelke-ryby-47257809.html,,,05.10.2023
,,,Санкт-ПетербургСтарая Деревня,АШАН Ритейл Россия,05.10.2023
Старший менеджер минимаркета /Администратор минимаркета,от 67 000 ₽,https://russia.superjob.ru/vakansii/starshij-menedzher-minimarketa-47564086.html,МоскваНовые Черемушки и ещё 2 станции,Азбука вкуса,05.10.2023
Старший менеджер минимаркета /Администратор минимаркета,от 67 000 ₽,https://russia.superjob.ru/vakansii/starshij-menedzher-minimarketa-47564086.html,,,05.10.2023
,,,МоскваНовые Черемушки и ещё 2 станции,Азбука вкуса,05.10.2023
Повар (ТЦ Парк Хаус),37 638 — 39 634 ₽,https://russia.superjob.ru/vakansii/povar-45782077.html,КазаньКозья слободаЯшьлек,Ашан,05.10.2023
Повар (ТЦ Парк Хаус),37 638 — 39 634 ₽,https://russia.superjob.ru/vakansii/povar-45782077.html,,,05.10.2023
,,,КазаньКозья слободаЯшьлек,Ашан,05.10.2023
Менеджер касс,70 000 — 80 000 ₽,https://russia.superjob.ru/vakansii/menedzher-kass-46941304.html,Екатеринбург,Ашан,05.10.2023
Менеджер касс,70 000 — 80 000 ₽,https://russia.superjob.ru/vakansii/menedzher-kass-46941304.html,,,05.10.2023
Заместитель руководителя пекарни,40 040 — 50 400 ₽,https://russia.superjob.ru/vakansii/zamestitel-rukovoditelya-pekarni-47428942.html,Ростов-на-Дону,Ашан,05.10.2023
Заместитель руководителя пекарни,40 040 — 50 400 ₽,https://russia.superjob.ru/vakansii/zamestitel-rukovoditelya-pekarni-47428942.html,,,05.10.2023
Уборщица (ик) в ТЦ Сура,от 21 000 ₽,https://russia.superjob.ru/vakansii/uborschica-47173767.html,Пенза,Магазин Моего Района,05.10.2023
Уборщица (ик) в ТЦ Сура,от 21 000 ₽,https://russia.superjob.ru/vakansii/uborschica-47173767.html,,,05.10.2023
Специалист по дезинфекции,41 400 — 47 180 ₽,https://russia.superjob.ru/vakansii/specialist-po-dezinfekcii-47482200.html,Москва12 минутАлма-АтинскаяМарьино,Ашан,05.10.2023
Специалист по дезинфекции,41 400 — 47 180 ₽,https://russia.superjob.ru/vakansii/specialist-po-dezinfekcii-47482200.html,,,05.10.2023
,,,Москва12 минутАлма-АтинскаяМарьино,Ашан,05.10.2023
Уборщица/Уборщик производственных помещений ТС Магазин Моего Района,от 22 000 ₽,https://russia.superjob.ru/vakansii/uborschica-45926785.html,Пенза,Магазин Моего Района,05.10.2023
Уборщица/Уборщик производственных помещений ТС Магазин Моего Района,от 22 000 ₽,https://russia.superjob.ru/vakansii/uborschica-45926785.html,,,05.10.2023
Ночной пекарь,51 600 — 78 300 ₽,https://russia.superjob.ru/vakansii/nochnoj-pekar-47286239.html,Химки,Ашан,05.10.2023
Ночной пекарь,51 600 — 78 300 ₽,https://russia.superjob.ru/vakansii/nochnoj-pekar-47286239.html,,,05.10.2023
Кассир,до 34 700 ₽,https://russia.superjob.ru/vakansii/kassir-46182890.html,Дедовск,Ашан,05.10.2023
Кассир,до 34 700 ₽,https://russia.superjob.ru/vakansii/kassir-46182890.html,,,05.10.2023
,,,Дедовск,Ашан,05.10.2023
"Приемщик, водитель погрузчика",29 840 ₽,https://russia.superjob.ru/vakansii/priemschik-46154149.html,Волгоград,Ашан,05.10.2023
"Приемщик, водитель погрузчика",29 840 ₽,https://russia.superjob.ru/vakansii/priemschik-46154149.html,,,05.10.2023
Повар,до 32 500 ₽,https://russia.superjob.ru/vakansii/povar-46598132.html,Липецк,Ашан,05.10.2023
Повар,до 32 500 ₽,https://russia.superjob.ru/vakansii/povar-46598132.html,,,05.10.2023
Ночной повар,35 800 — 44 700 ₽,https://russia.superjob.ru/vakansii/nochnoj-povar-46586058.html,КазаньАвиастроительная и ещё 2 станции,Ашан,05.10.2023
Ночной повар,35 800 — 44 700 ₽,https://russia.superjob.ru/vakansii/nochnoj-povar-46586058.html,,,05.10.2023
Пиццамейкер,60 000 — 87 300 ₽,https://russia.superjob.ru/vakansii/piccamejker-47127705.html,Пушкино,Ашан,05.10.2023
Пиццамейкер,60 000 — 87 300 ₽,https://russia.superjob.ru/vakansii/piccamejker-47127705.html,,,05.10.2023
Кассир НОЧЬ ТС Магазин Моего Района,от 30 000 ₽,https://russia.superjob.ru/vakansii/kassir-noch-ts-magazin-moego-rajona-46434490.html,Пенза,Магазин Моего Района,05.10.2023
Кассир НОЧЬ ТС Магазин Моего Района,от 30 000 ₽,https://russia.superjob.ru/vakansii/kassir-noch-ts-magazin-moego-rajona-46434490.html,,,05.10.2023
Продавец отдела (ночь),от 54 000 ₽,https://russia.superjob.ru/vakansii/prodavec-otdela-47005514.html,МоскваВоробьёвы горы и ещё 9 станций,Азбука вкуса,05.10.2023
Продавец отдела (ночь),от 54 000 ₽,https://russia.superjob.ru/vakansii/prodavec-otdela-47005514.html,,,05.10.2023
,,,МоскваВоробьёвы горы и ещё 9 станций,Азбука вкуса,05.10.2023
Администратор пекарни,42 100 — 44 000 ₽,https://russia.superjob.ru/vakansii/administrator-pekarni-46799491.html,Самара9 минутСпортивная,Ашан,05.10.2023
Администратор пекарни,42 100 — 44 000 ₽,https://russia.superjob.ru/vakansii/administrator-pekarni-46799491.html,,,05.10.2023
,,,Самара9 минутСпортивная,Ашан,05.10.2023
Заведующий производством кулинарии,64 100 — 99 000 ₽,https://russia.superjob.ru/vakansii/zaveduyuschij-proizvodstvom-kulinarii-46598021.html,Челябинск,Ашан,05.10.2023
Заведующий производством кулинарии,64 100 — 99 000 ₽,https://russia.superjob.ru/vakansii/zaveduyuschij-proizvodstvom-kulinarii-46598021.html,,,05.10.2023
Старший смены пекарни,42 100 — 44 000 ₽,https://russia.superjob.ru/vakansii/starshij-smeny-pekarni-46799372.html,Самара9 минутСпортивная,Ашан,05.10.2023
Старший смены пекарни,42 100 — 44 000 ₽,https://russia.superjob.ru/vakansii/starshij-smeny-pekarni-46799372.html,,,05.10.2023
Хозяйка кассы,40 040 — 44 010 ₽,https://russia.superjob.ru/vakansii/hozyajka-kassy-45899487.html,МоскваДомодедовская и ещё 3 станции,Ашан,05.10.2023
Хозяйка кассы,40 040 — 44 010 ₽,https://russia.superjob.ru/vakansii/hozyajka-kassy-45899487.html,,,05.10.2023
,,,МоскваДомодедовская и ещё 3 станции,Ашан,05.10.2023
Работник зала,38 340 ₽,https://russia.superjob.ru/vakansii/rabotnik-zala-45899523.html,Подольск,Ашан,05.10.2023
Работник зала,38 340 ₽,https://russia.superjob.ru/vakansii/rabotnik-zala-45899523.html,,,05.10.2023
,,,Подольск,Ашан,05.10.2023
Кассир торгового зала,40 040 — 44 010 ₽,https://russia.superjob.ru/vakansii/kassir-torgovogo-zala-45899555.html,МоскваДомодедовская и ещё 3 станции,Ашан,05.10.2023
Кассир торгового зала,40 040 — 44 010 ₽,https://russia.superjob.ru/vakansii/kassir-torgovogo-zala-45899555.html,,,05.10.2023
Работник кухни,48 400 — 54 400 ₽,https://russia.superjob.ru/vakansii/rabotnik-kuhni-46059390.html,МоскваДомодедовская и ещё 3 станции,Ашан,05.10.2023
Работник кухни,48 400 — 54 400 ₽,https://russia.superjob.ru/vakansii/rabotnik-kuhni-46059390.html,,,05.10.2023
Старший пекарь,42 100 — 44 000 ₽,https://russia.superjob.ru/vakansii/starshij-pekar-46799261.html,Самара9 минутСпортивная,Ашан,05.10.2023
Старший пекарь,42 100 — 44 000 ₽,https://russia.superjob.ru/vakansii/starshij-pekar-46799261.html,,,05.10.2023
Упаковщик-фасовщик,35 730 — 38 340 ₽,,МоскваДомодедовская и ещё 3 станции,Ашан,05.10.2023
Упаковщик-фасовщик,35 730 — 38 340 ₽,https://russia.superjob.ru/vakansii/upakovschik-fasovschik-45899569.html,МоскваДомодедовская и ещё 3 станции,Ашан,05.10.2023
Упаковщик-фасовщик,35 730 — 38 340 ₽,https://russia.superjob.ru/vakansii/upakovschik-fasovschik-45899569.html,,,05.10.2023
Укладчик товаров,23 500 — 26 888 ₽,https://russia.superjob.ru/vakansii/ukladchik-tovarov-46059433.html,Саратов,Ашан,05.10.2023
Укладчик товаров,23 500 — 26 888 ₽,https://russia.superjob.ru/vakansii/ukladchik-tovarov-46059433.html,,,05.10.2023
,,,Саратов,Ашан,05.10.2023
Администратор магазина,29 500 — 37 000 ₽,https://russia.superjob.ru/vakansii/administrator-magazina-46179009.html,Саратов,Ашан,05.10.2023
Администратор магазина,29 500 — 37 000 ₽,https://russia.superjob.ru/vakansii/administrator-magazina-46179009.html,,,05.10.2023
Кассир ТЦ Радужный город Спутник,от 30 000 ₽,https://russia.superjob.ru/vakansii/kassir-tc-raduzhnyj-gorod-sputnik-46361780.html,Пенза,Магазин Моего Района,05.10.2023
Кассир ТЦ Радужный город Спутник,от 30 000 ₽,https://russia.superjob.ru/vakansii/kassir-tc-raduzhnyj-gorod-sputnik-46361780.html,,,05.10.2023
Кассир в гипермаркет,28 000 — 35 700 ₽,https://russia.superjob.ru/vakansii/kassir-v-gipermarket-47147865.html,НовосибирскБерёзовая роща и ещё 4 станции,АШАН Ритейл Россия,05.10.2023
Кассир в гипермаркет,28 000 — 35 700 ₽,https://russia.superjob.ru/vakansii/kassir-v-gipermarket-47147865.html,,,05.10.2023
,,,НовосибирскБерёзовая роща и ещё 4 станции,АШАН Ритейл Россия,05.10.2023
Менеджер / Руководитель отдела в гипермаркете,60 000 — 80 000 ₽,https://russia.superjob.ru/vakansii/menedzher-46607863.html,МоскваЮжная,АШАН Ритейл Россия,05.10.2023
Менеджер / Руководитель отдела в гипермаркете,60 000 — 80 000 ₽,https://russia.superjob.ru/vakansii/menedzher-46607863.html,,,05.10.2023
,,,МоскваЮжная,АШАН Ритейл Россия,05.10.2023
Менеджер ночных бригад,75 000 — 90 000 ₽,https://russia.superjob.ru/vakansii/menedzher-nochnyh-brigad-46607857.html,МоскваБратиславскаяМарьино,АШАН Ритейл Россия,05.10.2023
Менеджер ночных бригад,75 000 — 90 000 ₽,https://russia.superjob.ru/vakansii/menedzher-nochnyh-brigad-46607857.html,,,05.10.2023
,,,МоскваБратиславскаяМарьино,АШАН Ритейл Россия,05.10.2023
Раздельщик рыбы,38 000 — 40 000 ₽,https://russia.superjob.ru/vakansii/razdelschik-ryby-46153285.html,Уфа,Ашан,05.10.2023
Раздельщик рыбы,38 000 — 40 000 ₽,https://russia.superjob.ru/vakansii/razdelschik-ryby-46153285.html,,,05.10.2023
,,,Уфа,Ашан,05.10.2023
Старший кассир (главная касса),35 350 — 43 900 ₽,https://russia.superjob.ru/vakansii/starshij-kassir-47590875.html,Пермь,АШАН Ритейл Россия,05.10.2023
Старший кассир (главная касса),35 350 — 43 900 ₽,https://russia.superjob.ru/vakansii/starshij-kassir-47590875.html,,,05.10.2023
,,,Пермь,АШАН Ритейл Россия,05.10.2023
Пекарь-кондитер,46 730 — 49 560 ₽,https://russia.superjob.ru/vakansii/pekar-konditer-46950598.html,Пушкино,АШАН Ритейл Россия,05.10.2023
Пекарь-кондитер,46 730 — 49 560 ₽,https://russia.superjob.ru/vakansii/pekar-konditer-46950598.html,,,05.10.2023
,,,Пушкино,АШАН Ритейл Россия,05.10.2023
Кухонный работник,от 29 800 ₽,https://russia.superjob.ru/vakansii/kuhonnyj-rabotnik-46121940.html,Уфа,АШАН Ритейл Россия,05.10.2023
Кухонный работник,от 29 800 ₽,https://russia.superjob.ru/vakansii/kuhonnyj-rabotnik-46121940.html,,,05.10.2023
Кассир в супермаркет,до 57 000 ₽,https://russia.superjob.ru/vakansii/kassir-v-supermarket-47579645.html,МоскваПавшино и ещё 2 станции,Перекресток,05.10.2023
Кассир в супермаркет,до 57 000 ₽,https://russia.superjob.ru/vakansii/kassir-v-supermarket-47579645.html,,,05.10.2023
,,,МоскваПавшино и ещё 2 станции,Перекресток,05.10.2023
Сотрудник кафе,42 500 — 51 900 ₽,https://russia.superjob.ru/vakansii/sotrudnik-kafe-46889510.html,Москва13 минутАэропорт и ещё 2 станции,Ашан,05.10.2023
Сотрудник кафе,42 500 — 51 900 ₽,https://russia.superjob.ru/vakansii/sotrudnik-kafe-46889510.html,,,05.10.2023
,,,Москва13 минутАэропорт и ещё 2 станции,Ашан,05.10.2023
Менеджер минимаркета (ночная смена),от 55 000 ₽,https://russia.superjob.ru/vakansii/menedzher-minimarketa-47438303.html,МоскваВДНХ и ещё 9 станций,Азбука вкуса,05.10.2023
Менеджер минимаркета (ночная смена),от 55 000 ₽,https://russia.superjob.ru/vakansii/menedzher-minimarketa-47438303.html,,,05.10.2023
,,,МоскваВДНХ и ещё 9 станций,Азбука вкуса,05.10.2023
Продавец-кассир,50 000 — 55 000 ₽,https://russia.superjob.ru/vakansii/prodavec-kassir-47170815.html,МоскваАвтозаводская и ещё 9 станций,Азбука вкуса,05.10.2023
Продавец-кассир,50 000 — 55 000 ₽,https://russia.superjob.ru/vakansii/prodavec-kassir-47170815.html,,,05.10.2023
,,,МоскваАвтозаводская и ещё 9 станций,Азбука вкуса,05.10.2023
Продавец-консультант,31 650 — 33 120 ₽,https://russia.superjob.ru/vakansii/prodavec-konsultant-46371532.html,Нижний Новгород,Ашан,05.10.2023
Продавец-консультант,31 650 — 33 120 ₽,https://russia.superjob.ru/vakansii/prodavec-konsultant-46371532.html,,,05.10.2023
Менеджер минимаркета / Продавец-кассир,от 50 000 ₽,https://russia.superjob.ru/vakansii/menedzher-minimarketa-47604909.html,МоскваАрбатская и ещё 9 станций,Азбука вкуса,05.10.2023
Менеджер минимаркета / Продавец-кассир,от 50 000 ₽,https://russia.superjob.ru/vakansii/menedzher-minimarketa-47604909.html,,,05.10.2023
Специалист по разделке рыбы,36 190 — 38 110 ₽,https://russia.superjob.ru/vakansii/specialist-po-razdelke-ryby-46371483.html,Нижний Новгород,Ашан,05.10.2023
Специалист по разделке рыбы,36 190 — 38 110 ₽,https://russia.superjob.ru/vakansii/specialist-po-razdelke-ryby-46371483.html,,,05.10.2023
Специалист по безопасности,54 670 — 57 500 ₽,https://russia.superjob.ru/vakansii/specialist-po-bezopasnosti-47195155.html,Москва,АШАН Ритейл Россия,05.10.2023
Специалист по безопасности,54 670 — 57 500 ₽,https://russia.superjob.ru/vakansii/specialist-po-bezopasnosti-47195155.html,,,05.10.2023
,,,Москва,АШАН Ритейл Россия,05.10.2023
Ассистент менеджера отдела,27 500 — 29 300 ₽,https://russia.superjob.ru/vakansii/assistent-menedzhera-otdela-45803150.html,Тольятти,Ашан,05.10.2023
Ассистент менеджера отдела,27 500 — 29 300 ₽,https://russia.superjob.ru/vakansii/assistent-menedzhera-otdela-45803150.html,,,05.10.2023
,,,Тольятти,Ашан,05.10.2023
Сборщик заказов (в ночь),от 65 000 ₽,https://russia.superjob.ru/vakansii/sborschik-zakazov-46796596.html,МоскваБауманская и ещё 9 станций,Азбука вкуса,05.10.2023
Сборщик заказов (в ночь),от 65 000 ₽,https://russia.superjob.ru/vakansii/sborschik-zakazov-46796596.html,,,05.10.2023
,,,МоскваБауманская и ещё 9 станций,Азбука вкуса,05.10.2023
Администратор торгового зала ТЦ Лето,от 28 000 ₽,https://russia.superjob.ru/vakansii/administrator-torgovogo-zala-tc-leto-46362084.html,Пенза,Магазин Моего Района,05.10.2023
Администратор торгового зала ТЦ Лето,от 28 000 ₽,https://russia.superjob.ru/vakansii/administrator-torgovogo-zala-tc-leto-46362084.html,,,05.10.2023
Старший пекарь / Старший повар,39 700 — 47 200 ₽,https://russia.superjob.ru/vakansii/starshij-pekar-46336136.html,Челябинск,Ашан,05.10.2023
Старший пекарь / Старший повар,39 700 — 47 200 ₽,https://russia.superjob.ru/vakansii/starshij-pekar-46336136.html,,,05.10.2023
Приемщик,31 310 — 41 060 ₽,https://russia.superjob.ru/vakansii/priemschik-47524393.html,Барнаул,Ашан,05.10.2023
Приемщик,31 310 — 41 060 ₽,https://russia.superjob.ru/vakansii/priemschik-47524393.html,,,05.10.2023
,,,Барнаул,Ашан,05.10.2023
Менеджер по рекламе,По договорённости,https://russia.superjob.ru/vakansii/menedzher-po-reklame-46355484.html,Нижний НовгородЛенинская,"КуулКлевер (МясновЪ, Отдохни)",05.10.2023
Менеджер по рекламе,По договорённости,https://russia.superjob.ru/vakansii/menedzher-po-reklame-46355484.html,,,05.10.2023
Менеджер направления (гипермаркет АШАН ТЦ Мега Дыбенко),от 55 000 ₽,https://russia.superjob.ru/vakansii/menedzher-napravleniya-45893846.html,Санкт-ПетербургЕлизаровская и ещё 4 станции,АШАН Ритейл Россия,05.10.2023
Менеджер направления (гипермаркет АШАН ТЦ Мега Дыбенко),от 55 000 ₽,https://russia.superjob.ru/vakansii/menedzher-napravleniya-45893846.html,,,05.10.2023
,,,Санкт-ПетербургЕлизаровская и ещё 4 станции,АШАН Ритейл Россия,05.10.2023
Руководитель сектора продовольственные товары,от 90 000 ₽,https://russia.superjob.ru/vakansii/rukovoditel-sektora-prodovolstvennye-tovary-45893842.html,Санкт-ПетербургДевяткино и ещё 3 станции,АШАН Ритейл Россия,05.10.2023
Руководитель сектора продовольственные товары,от 90 000 ₽,https://russia.superjob.ru/vakansii/rukovoditel-sektora-prodovolstvennye-tovary-45893842.html,,,05.10.2023
,,,Санкт-ПетербургДевяткино и ещё 3 станции,АШАН Ритейл Россия,05.10.2023
Специалист клиентского сервиса,47 070 — 49 560 ₽,https://russia.superjob.ru/vakansii/specialist-klientskogo-servisa-46901997.html,Санкт-Петербург,Ашан,05.10.2023
Специалист клиентского сервиса,47 070 — 49 560 ₽,https://russia.superjob.ru/vakansii/specialist-klientskogo-servisa-46901997.html,,,05.10.2023
Старший продавец отдела гастроном ТЦ Радужный,30 000 — 33 000 ₽,https://russia.superjob.ru/vakansii/starshij-prodavec-otdela-gastronom-tc-raduzhnyj-46361664.html,Пенза,Магазин Моего Района,05.10.2023
Старший продавец отдела гастроном ТЦ Радужный,30 000 — 33 000 ₽,https://russia.superjob.ru/vakansii/starshij-prodavec-otdela-gastronom-tc-raduzhnyj-46361664.html,,,05.10.2023
Продавец-кассир в кафе ТЦ Южный,от 37 000 ₽,https://russia.superjob.ru/vakansii/prodavec-kassir-v-kafe-tc-yuzhnyj-46936666.html,Пенза,Магазин Моего Района,05.10.2023
Продавец-кассир в кафе ТЦ Южный,от 37 000 ₽,https://russia.superjob.ru/vakansii/prodavec-kassir-v-kafe-tc-yuzhnyj-46936666.html,,,05.10.2023
Кондитер ТС Магазин Моего Района,от 33 000 ₽,https://russia.superjob.ru/vakansii/konditer-ts-magazin-moego-rajona-46255151.html,Пенза,Магазин Моего Района,05.10.2023
Кондитер ТС Магазин Моего Района,от 33 000 ₽,https://russia.superjob.ru/vakansii/konditer-ts-magazin-moego-rajona-46255151.html,,,05.10.2023
Ночной администратор торгового зала,от 62 000 ₽,https://russia.superjob.ru/vakansii/nochnoj-administrator-torgovogo-zala-47560776.html,МоскваКраснопресненская и ещё 9 станций,Азбука вкуса,05.10.2023
Ночной администратор торгового зала,от 62 000 ₽,https://russia.superjob.ru/vakansii/nochnoj-administrator-torgovogo-zala-47560776.html,,,05.10.2023
,,,МоскваКраснопресненская и ещё 9 станций,Азбука вкуса,05.10.2023
Кухонный работник тц Проспект,22 000 — 26 000 ₽,https://russia.superjob.ru/vakansii/kuhonnyj-rabotnik-tc-prospekt-46255035.html,Пенза,Магазин Моего Района,05.10.2023
Кухонный работник тц Проспект,22 000 — 26 000 ₽,https://russia.superjob.ru/vakansii/kuhonnyj-rabotnik-tc-prospekt-46255035.html,,,05.10.2023
Работник торгового зала в ночь (АШАН ТЦ Каширская Плаза),43 700 — 54 600 ₽,https://russia.superjob.ru/vakansii/rabotnik-torgovogo-zala-v-noch-45963929.html,МоскваДомодедовская и ещё 3 станции,Ашан,05.10.2023
Работник торгового зала в ночь (АШАН ТЦ Каширская Плаза),43 700 — 54 600 ₽,https://russia.superjob.ru/vakansii/rabotnik-torgovogo-zala-v-noch-45963929.html,,,05.10.2023
Старший повар-бригадир,48 800 — 50 200 ₽,https://russia.superjob.ru/vakansii/starshij-povar-brigadir-46006595.html,Самара9 минутСпортивная и ещё 2 станции,Ашан,05.10.2023
Старший повар-бригадир,48 800 — 50 200 ₽,https://russia.superjob.ru/vakansii/starshij-povar-brigadir-46006595.html,,,05.10.2023
,,,Самара9 минутСпортивная и ещё 2 станции,Ашан,05.10.2023
Работник кулинарии,37 840 — 53 800 ₽,https://russia.superjob.ru/vakansii/rabotnik-kulinarii-45756118.html,Москва11 минутБабушкинская,Ашан,05.10.2023
Работник кулинарии,37 840 — 53 800 ₽,https://russia.superjob.ru/vakansii/rabotnik-kulinarii-45756118.html,,,05.10.2023
Кондитер ТЦ Радужный город Спутник,от 33 000 ₽,https://russia.superjob.ru/vakansii/konditer-tc-raduzhnyj-gorod-sputnik-46444372.html,Пенза,Магазин Моего Района,05.10.2023
Кондитер ТЦ Радужный город Спутник,от 33 000 ₽,https://russia.superjob.ru/vakansii/konditer-tc-raduzhnyj-gorod-sputnik-46444372.html,,,05.10.2023
Мясник ТЦ Восток,от 33 000 ₽,https://russia.superjob.ru/vakansii/myasnik-tc-vostok-46935483.html,Пенза,Магазин Моего Района,05.10.2023
Мясник ТЦ Восток,от 33 000 ₽,https://russia.superjob.ru/vakansii/myasnik-tc-vostok-46935483.html,,,05.10.2023
Посудомойщица тс Магазин Моего Района,от 22 000 ₽,https://russia.superjob.ru/vakansii/posudomojschica-ts-magazin-moego-rajona-46254502.html,Пенза,Магазин Моего Района,05.10.2023
Посудомойщица тс Магазин Моего Района,от 22 000 ₽,https://russia.superjob.ru/vakansii/posudomojschica-ts-magazin-moego-rajona-46254502.html,,,05.10.2023
Продавец (отдел Сыры/колбаса),40 400 — 45 000 ₽,https://russia.superjob.ru/vakansii/prodavec-46479009.html,МоскваВыхино и ещё 2 станции,Ашан,05.10.2023
Продавец (отдел Сыры/колбаса),40 400 — 45 000 ₽,https://russia.superjob.ru/vakansii/prodavec-46479009.html,,,05.10.2023
,,,МоскваВыхино и ещё 2 станции,Ашан,05.10.2023
Пекарь-кондитер ТС Магазин Моего Района,от 33 000 ₽,,Пенза,Магазин Моего Района,05.10.2023
Пекарь-кондитер ТС Магазин Моего Района,от 33 000 ₽,https://russia.superjob.ru/vakansii/pekar-konditer-ts-magazin-moego-rajona-46253885.html,Пенза,Магазин Моего Района,05.10.2023
Пекарь-кондитер ТС Магазин Моего Района,от 33 000 ₽,https://russia.superjob.ru/vakansii/pekar-konditer-ts-magazin-moego-rajona-46253885.html,,,05.10.2023
Руководитель производства,65 000 — 85 000 ₽,https://russia.superjob.ru/vakansii/rukovoditel-proizvodstva-47476298.html,Нижний Новгород,Ашан,05.10.2023
Руководитель производства,65 000 — 85 000 ₽,https://russia.superjob.ru/vakansii/rukovoditel-proizvodstva-47476298.html,,,05.10.2023
Администратор минимаркета (ночь),от 62 000 ₽,https://russia.superjob.ru/vakansii/administrator-minimarketa-47603286.html,Москва,Азбука вкуса,05.10.2023
Администратор минимаркета (ночь),от 62 000 ₽,https://russia.superjob.ru/vakansii/administrator-minimarketa-47603286.html,,,05.10.2023
Заведующий производства,85 000 — 95 000 ₽,https://russia.superjob.ru/vakansii/zaveduyuschij-proizvodstva-47487282.html,Зеленоград,АШАН Ритейл Россия,05.10.2023
Заведующий производства,85 000 — 95 000 ₽,https://russia.superjob.ru/vakansii/zaveduyuschij-proizvodstva-47487282.html,,,05.10.2023
,,,Зеленоград,АШАН Ритейл Россия,05.10.2023
"Продавец торгового зала (Терновка, Гидрострой, ТЦ Слава)",от 27 000 ₽,https://russia.superjob.ru/vakansii/prodavec-torgovogo-zala-26381991.html,Пенза,Магазин Моего Района,05.10.2023
"Продавец торгового зала (Терновка, Гидрострой, ТЦ Слава)",от 27 000 ₽,https://russia.superjob.ru/vakansii/prodavec-torgovogo-zala-26381991.html,,,05.10.2023
Грузчик ТЦ Квартал,23 000 — 27 000 ₽,https://russia.superjob.ru/vakansii/gruzchik-tc-kvartal-46933890.html,Пенза,Магазин Моего Района,05.10.2023
Грузчик ТЦ Квартал,23 000 — 27 000 ₽,https://russia.superjob.ru/vakansii/gruzchik-tc-kvartal-46933890.html,,,05.10.2023
Заместитель руководителя пекарни,до 39 600 ₽,https://russia.superjob.ru/vakansii/zamestitel-rukovoditelya-pekarni-46837364.html,Волгоград,Ашан,05.10.2023
Заместитель руководителя пекарни,до 39 600 ₽,https://russia.superjob.ru/vakansii/zamestitel-rukovoditelya-pekarni-46837364.html,,,05.10.2023
"Повар, мясник",32 800 — 38 100 ₽,https://russia.superjob.ru/vakansii/povar-47267210.html,КазаньАвиастроительная и ещё 2 станции,АШАН Ритейл Россия,05.10.2023
"Повар, мясник",32 800 — 38 100 ₽,https://russia.superjob.ru/vakansii/povar-47267210.html,,,05.10.2023
,,,КазаньАвиастроительная и ещё 2 станции,АШАН Ритейл Россия,05.10.2023
