id,name,description
,,
86775322,Механик по выпуску автотранспорта,"<p><strong><em>Уважаемые Кандидаты!</em></strong></p> <p><strong><em>Крупнейший поставщик продуктов питания &quot;Восток-Запад&quot;,</em></strong><em> приглашает на работу <strong>Механика.</strong><strong> </strong>Если в описании вакансии Вы узнали себя, скорее отправляйте резюме на нашу Вакансию, и оно обязательно будет рассмотрено.</em></p> <p><strong>Сегодня «Восток-Запад» это:</strong><br />- команда профессионалов, нацеленных на достижение результата;<br />- клиентская база - более <strong>5000 клиентов</strong>, в том числе <strong>BURGER KING, KFC, Додо пицца, Шоколадница и другие </strong>;<br />- <strong>7 мультитемпературных распределительных центров</strong> и более <strong>20 кросс-доков;</strong><br />- уникальный автопарк, насчитывающий более <strong>200 мультитемпературных автомобилей</strong>.</p> <p><strong>Обязанности:</strong></p> <ul> <li>Выпуск транспорта на линию;</li> <li>Контроль технического состояния ТС при выпуске на линию и возвращении;</li> <li>Ведение журналов при выпуске транспорта на линию;</li> <li>Постановка ТС на СТО;</li> <li>Контроль качества ТО и ТР на СТО;</li> <li>Удаленный контроль ТС во время работы на линии по службам мониторинга;</li> <li>Контроль движения ГСМ;</li> <li>Контроль путевой, учетной, отчетной документации;</li> <li>Соблюдение принятых норм КТГ и КИП</li> </ul> <strong>Требования:</strong> <ul> <li><strong>Наличие действующего удостоверения Механика по выпуску автотранспорта;</strong></li> <li>Опыт работы по данной должности от 2 лет;</li> <li>Опытный пользователь ПК;</li> <li>Способность работать с большим количеством информации, организованность, внимательность.</li> <li>Знание учета ГСМ.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Работа в компании – лидере рынка в своем сегменте;</li> <li>Возможности для профессионального развития и реализации;</li> <li>График 1/3;</li> <li>Гарантии соблюдения ТК РФ, ДМС после года работы, компенсация затрат на питание;</li> <li>Место работы – <strong>г. Зеленоград.</strong></li> </ul>"
,,
86776388,"Водитель-перегонщик категории В,С,СЕ","<p><em><strong>«ВОСТОК-ЗАПАД»</strong></em> - это крупнейший поставщик продуктов питания в сегменте <em><strong>HORECA</strong></em> и логистический оператор <em><strong>3, 4 PL –УСЛУГ.</strong></em></p> <p><strong>«Восток-Запад»</strong> сегодня:</p> <p>- это<strong> команда профессионалов</strong>, нацеленных на успех и достигающих результат.</p> <p>- Динамично развивающаяся <strong>компания </strong>(входит в РБК 500-крупнейших компаний и РБК50-самых быстроразвивающихся компаний РФ) <strong>-</strong> <strong>лидер</strong> и крупнейший в Восточной Европе дистрибьютор продуктов питания в сегменте HoReCa.</p> <p>- Оператор услуг полного цикла закупок и логистики для крупнейших сетей фаст-фуда (Бургер Кинг, KFC, Шоколадница, Додо пицца и др.).</p> <p><strong>- 350 городов</strong> регулярной доставки по России и странам СНГ;</p> <p><strong>- 8 мультитемпературных дистрибуционных центров</strong> и <strong>30+</strong> кросс-доков с общей площадью более 100 000м2;</p> <p><strong>- 3500+ товаров</strong> лучших мировых брендов;</p> <p>- Производственный комплекс площадью 10 000м2;</p> <p>- HACCP и IFS, как основа пищевой безопасности;</p> <p>- Сервисная поддержка <strong>24/7</strong> во всех часовых поясах;</p> <p>- Инновационный мультитемпературный транспорт (более 300 собственных траков).</p> <p>Компания <em><strong>«ВОСТОК-ЗАПАД»</strong></em> приглашает соискателей к участию в конкурсе на вакансию &quot;Водитель-перегонщик категории ВС&quot;<strong>:</strong></p> <p><strong>Обязанности:</strong></p> <ul> <li>Управлять грузовым автомобилем компании;</li> <li>Осуществлять постановку и получение автомобилей из СТО;</li> <li>Принимать автомобиль из ремонта, с оформлением первичных документов;</li> <li>Осуществлять постановку автомобилей на погрузку, с последующим выставлением температурного режима;</li> <li>Осуществлять транспортировку подменного автомобиля к месту поломки, а сломанный автомобиль на СТО;</li> </ul> <strong>Требования:</strong> <ul> <li>Водительские права категории ВС;</li> <li>Уверенное управление транспортом.</li> </ul> <p><strong>Условия:</strong></p> <ul> <li>Трудоустройство по ТК РФ;</li> <li>График работы 1/3-1/2;</li> <li>Льготное питание в корпоративной столовой;</li> <li>Корпоративные скидки на продукцию компании;</li> <li>Местонахождение: дер. Елино, ул. Зеленоградская, стр. 1.</li> </ul>"
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
86802179,Сотрудник пункта выдачи заказов Яндекс Лавка,"<p>Горячая вакансия <strong>Кладовщика</strong> на пункт выдачи заказо<strong>в (БЕЗ ОПЫТА)</strong></p> <p>ПОЧЕМУ<strong> именно </strong>ЭТА<strong> вакансия?</strong> У ВАС БУДЕТ:</p> <p>— <strong>Без опыта.</strong> Есть корпоративное обучение.</p> <p>— Сменный график.</p> <p>—<strong> Оклад + премии и доплаты за ночные смены.</strong></p> <p>— <strong>Бесплатный проезд</strong> до работы и обратно.</p> <p>— <strong>Оплачиваемый отпуск</strong> и больничные.</p> <p>— Комплексное питание.</p> <p>— Карьерный рост.</p> <p><strong>Задачи:</strong></p> <ul> <li>Принимать и размещать товары.</li> <li>Работать с ручным сканером/ТСД.</li> <li>Сборка и формировка посылки.</li> <li>Выявлять бракованные экземпляры.</li> </ul> <p><strong>ДЛЯ ТОГО, ЧТОБЫ НАЧАТЬ:</strong></p> <ol> <li>Нажмите на кнопку &quot;<strong>Откликнуться</strong>&quot;.</li> <li>Дождитесь звонка нашего специалиста в течение суток! И мы вам поможем!</li> </ol> <p><em>Приветствуется опыт работы в компании Деливери Клаб, Яндекс.Еда, Ozon, Ламода, Самокат, Вайлдберриз, Утконос, Перекресток, Азбука вкуса, Додо Пицца, КФС, Бургер Кинг, Пятерочка, Достависта, а так же в других компаниях</em></p> <p>Возможно вы ищете: сборка заказов, подработка с ежедневными выплатами, работа для начинающих , совмещение с учебой, работа по совместительству, гибкий график, работа у дома, свободный график, работа рядом с домом, работа на районе, разнорабочий, оплата сразу, утреннее, дневное, вечернее, время, режим, ночная работа, работа без опыта, опыт не требуется.<br /><br /><strong>Нажимайте на кнопку &quot;Откликнуться&quot; на вакансию кладовщика, осталось мало мест!</strong></p>"
,,
,,
,,
,,
,,
,,
86814792,Сотрудник пункта выдачи заказов Ozon,"<p>Ищем сборщика заказов (сотрудника пункта выдачи), можно без опыта (свободный график)!</p> <p>Вам будет предоставлена уникальная возможность занять часть своего времени и заработать, работая всего по 4 часа в смену <strong>(утро, день, вечер)</strong></p> <p><strong>Что мы предлагаем:</strong></p> <ul> <li>Гибкий график работы, от 4 часов, без опыта;</li> <li>Возможность выбирать смены по 4 часа, чтобы лучше совмещать работу и учебу;</li> <li>Конкурентную заработную плату, (2900-3900 в день)</li> <li>Профессиональное развитие и возможности роста в компании.</li> <li>Близость к дому (Успейте занять место в вашем районе)</li> </ul> <p><strong>Требования к соискателям:</strong></p> <ul> <li>Без опыта работы, мы готовы обучить вас всем необходимым навыкам;</li> <li>Точность, ответственность и внимательность к деталям;</li> <li>Способность работать в команде.</li> </ul> <p>Для записи на собеседование обязательно <strong>оставляйте отклик</strong>! После отклика оператор перезвонит Вам в течение 1-2 дней, подробно расскажет о вакансии и пригласит Вас на собеседование.<br /><br /><em>Приветствуется опыт работы в компаниях: Дикси,Ozon, Ламода, Самокат, Вайлдберриз, Утконос, Перекресток, Азбука вкуса, О’кей, Мetro, DPD, СДЭК, Пятёрочка,Додо Пицца, КФС, Бургер Кинг, Пятерочка, Достависта, а так же в других компаниях.</em></p> <p><em>Возможно вы ищете: подработка с ежедневными выплатами, работа рядом с домом, работа на районе, оплата каждый день, еженедельная оплата, ежедневная оплата, прямой работодатель, ищу работу, начинающий специалист на сборку заказов, подработка в вечернее время, работа в утреннее время, работа в дневное время, режим работы, сдэк, фасовщик онлайн-заказов, сдек, подработка на выходные, ассистент на стойку выдачи легких заказов выходного дня, специалист в интернет магазин, работа сборщиком заказов на складе Ozon, оператор маркетплейсов, менеджер макетплейсов, работа для совмещения без опыта, работа для начинающих, совмещение с учебой, сортировщик выходного дня по мелким интернет-заказам на пункт выдачи, работа по совместительству, работник отборки и контроля качественной продукции на пункт выдачи интернет-заказов, гибкий график, работа у дома, свободный график, работа рядом оплата сразу, утреннее, на пункт выдачи мелких интернет-заказов выходного дня, дневное, гибкий график.</em></p> <div> <div title=""Перевести выделенный фрагмент""> </div> <div title=""Прослушать""> </div> <div title=""Скопировать текст в буфер обмена""> </div> </div>"
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
,,
86836955,Сотрудник на пункт выдачи заказов Озон (Подработка),"<p><strong>Сборщик заказов (сотрудник пункта выдачи) без опыта со свободным графиком!</strong><br /><br /><em>Можем рассмотреть свободный график от 4 часов в день.</em></p> <p><strong>ПРЕИМУЩЕСТВА ДАННОЙ ВАКАНСИИ</strong></p> <p>— Без опыта. Есть корпоративное обучение.</p> <p>— Сменный график.</p> <p>— Оклад + премии и доплаты за ночные смены.</p> <p>— Бесплатный проезд до работы и обратно.</p> <p>— Оплачиваемый отпуск и больничные.</p> <p>— Комплексное питание.</p> <p>— Комфортный склад.</p> <p>— Карьерный рост.</p> <p><strong>ДЛЯ ТОГО, ЧТОБЫ УСТРОИТЬСЯ:</strong></p> <ol> <li>Нажмите на кнопку &quot;<strong>Откликнуться</strong>&quot;.</li> <li>Вам перезвонит наш специалист, который поможет начать как можно скорее и ответит на все вопросы!</li> </ol> <p><strong>Задачи:</strong></p> <ul> <li>Принимать и размещать товары.</li> <li>Работать с ручным сканером / ТСД.</li> <li>Упаковывать и формировать посылки.</li> <li>Выявлять бракованные экземпляры.</li> </ul> <p><em>Возможно вы ищете</em>: сборка заказов, подработка с ежедневными выплатами, работа для начинающих , совмещение с учебой, работа по совместительству, гибкий график, работа у дома, свободный график, работа рядом с домом, работа на районе, разнорабочий, оплата сразу, утреннее, дневное, вечернее, время, режим, ночная работа, работа без опыта, опыт не требуется.<br /><br /><em>Приветствуется опыт работы в компании Деливери Клаб, Яндекс.Еда, Ozon, Ламода, Самокат, Вайлдберриз, Утконос, Перекресток, Азбука вкуса, Додо Пицца, КФС, Бургер Кинг, Пятерочка, Достависта, а так же в других компаниях</em><br /><br /><strong>Нажимайте на кнопку &quot;Откликнуться&quot; мест осталось немного!</strong></p> <p>Сборщик легких заказов на пункт выдачи (Подработка)</p>"
86839715,Менеджер по продажам (SaaS),"<p>Смартомато — платформа для управления доставкой в ресторанах. Смартомато предоставляет для ресторанов и проектов по доставке еды инструменты по организацию всех процессов, связанных с доставкой.</p> <p>Ежедневно в Смартомато регистрируются новые рестораны, которые готовы начать работу на растущем рынке доставки еды. Менеджер по продажам организовывает презентацию продукта, показывает ценность решения, показывает, как Смартомато помогает организовать или усилить работу с доставкой и помогает клиентам принять правильное решение.</p> <p>Смартомато — быстрорастущий фудтех-сервис. Обеспечивает работу с заказами в 1400 ресторанах и работу тысяч сотрудников в 100+ городах. Помогаем компания — от Бургер Кинга и Black Star Burgers до небольших дарк-китчен — построить собственный бизнес по доставке еды.</p> <p>Для того, чтобы получить приглашение на собеседование ответьте на несколько вопросов в сопроводительном письме</p> <ul> <li> <p>Расскажите о вашем опыте в продажах. Что приходилось продавать, каким способом?</p> </li> <li> <p>Как долго проработали на последнем месте работы и по какой причине меняете работу сейчас?</p> </li> <li> <p>Расскажите о трех ваших достижениях, как менеджера продаж, которыми вы гордитесь.</p> </li> </ul> <p><strong>Что будете делать</strong></p> <ul> <li> <p>Квалифицировать новые обращения</p> </li> <li> <p>Анализировать бизнес-процессы, потребности и цели клиентов и рассказывать, как Смартомато помогает это решить.</p> </li> <li> <p>Проводить презентации возможностей Смартомато</p> </li> <li> <p>Применять подходы из внутренней методологии для движения по воронке в CRM</p> </li> <li> <p>Работать с заявками “прохладными” и “теплыми”</p> </li> <li> <p>Консультировать на этапе презентация-принятие решения</p> </li> <li> <p>Работать с возражениями и отказами</p> </li> <li> <p>Работать с существующей базой контактов</p> </li> <li> <p>Взаимодействовать с отделами по работе с партнерами, онбординга, поддержки и customer success — все работают вместе</p> </li> </ul> <p><strong>Мы ожидаем</strong></p> <p>Опыт</p> <ul> <li> <p>Опыт работы в продажах от 1 года (если опыт меньше – готовность убедить в своих способностях)</p> </li> <li> <p>Опыт активного общения с клиентами по телефону</p> </li> <li> <p>Опыт проведения презентаций (Zoom и аналоги)</p> </li> <li> <p>Опыт профессионального взаимодействия с айти-продуктами</p> </li> </ul> <p>Хорошие коммуникативные навыки</p> <ul> <li> <p>Умение установить контакт</p> </li> <li> <p>Умение убеждать</p> </li> <li> <p>Умение сглаживать негатив</p> </li> <li> <p>Умение устно и письменно в понятной форме рассказать о незнакомой собеседнику технологии</p> </li> </ul> <p>Грамотный русский, письменный и устный.<br />Техническая грамотность</p> <p><strong>Желательно</strong></p> <ul> <li> <p>Умение быстро разобраться в основных принципах работы технологий, с которыми ранее не сталкивался</p> </li> <li> <p>Аналитические способности: умение собирать информацию, анализировать и предлагать решение</p> </li> </ul> <p><strong>Мы предлагаем</strong></p> <ul> <li> <p>Зарплату от 100 000 руб. по результату выполнения плана продаж</p> </li> <li> <p>Удаленную фултайм работу. Если вы в Ростове-на-Дону — в рабочем пространстве «Место»</p> </li> <li> <p>Официальное оформление по ТК — трудовой договор, ИТ-компания</p> </li> </ul> <p><strong>Что еще</strong></p> <ul> <li> <p>Продукт, который не стыдно продавать</p> </li> <li> <p>Удаленная команда</p> </li> <li> <p>Ежегодные командные выезды</p> </li> <li> <p>Рост на базе понятных грейдов и критериев — больше зон ответственности, больше денег</p> </li> <li> <p>Достижимые (но агрессивные!) метрики</p> </li> <li> <p>Возможность горизонтального движение в рамках компании</p> </li> <li> <p>Инструменты, к которым вы привыкли — Slack, Notion, Zoom, Telegram, Asana, Jira</p> </li> </ul>"
,,
,,
,,
,,
,,
,,
,,
86845310,Ассистент на пункт выдачи выходного дня по легким интернет-заказам (Подработка),"<p>Открыта <strong>СРОЧНАЯ </strong>вакансия сборщика интернет-заказов в своем районе (Подработка или на полный день). Сборщик может работать утром/днем/вечером,<strong> когда удобно. Вы только собираете, </strong>по желанию можно еще доставлять собранный заказ, чтобы увеличивать доход.</p> <p><em>❗ Готовы рассмотреть кандидатов <strong>с 16 лет </strong></em></p> <p><strong>ОСТАВЬТЕ ОТКЛИК СЕЙЧАС, ПОТОМУ ЧТО:</strong></p> <p>✔️ Сейчас <strong>МОРЕ заказов</strong>, что позволяет зарабатывать больше других.</p> <p>✔️ <strong>Места ограничены.</strong> Успейте устроиться пока есть вакансия <strong>у дома</strong></p> <p><strong>✔️ Оплата 2000-3200 в день</strong>. С нами можно <strong>накопить на мечту. </strong></p> <p><em><strong>САМЫЕ </strong>выгодные условия для Вас только у нас:</em></p> <ul> <li>Гибкий график (<strong>от 4 часов, без опыта</strong>)</li> <li><strong>Работа возле дома</strong> или в удобном для Вас районе ( ~<strong>300-500 метров от дома</strong>)</li> <li><strong>Самые высокие ставки </strong>в Вашем городе (до 300 рублей в час)</li> <li><strong>Скидки </strong>и <strong>акции </strong>от нас и наших партнеров (обслуживание авто, еда, техника и т.д.)</li> <li><strong>Возможности роста </strong>и развития без потолка</li> <li><strong>Еженедельные </strong>выплаты (каждую пятницу без задержек)</li> </ul> <p><em>Мы гордимся Вашими выплатами: </em></p> <p>✔️ Средняя оплата за <strong>4 часа от 1000 </strong><strong>руб.</strong> и выше зависит от часов работы!</p> <p>✔️ Еженедельно на карту до 260 рублей в час + <strong>надбавки и бонусы</strong></p> <p>✔️ Во время повышенного спроса до 300<strong> рублей в час</strong></p> <p><strong>Присоединяйтесь к дружной команде и начинайте зарабатывать уже сегодня больше других!</strong></p> <p>Приветствуется опыт работы в компании Деливери Клаб, Яндекс.Еда, Ozon, Ламода, Самокат, Вайлдберриз, Утконос, Перекресток, Азбука вкуса, О’кей, Мetro, DPD, СДЭК, Додо Пицца, КФС, Бургер Кинг, Пятерочка, Достависта, а так же в других компаниях<br /><br />Возможно вы ищете: подработка с ежедневными выплатами, работа рядом с домом, работа на районе, оплата каждый день, еженедельная оплата, ежедневная оплата, прямой работодатель, ищу работу, подработка в вечернее время, работа в утреннее время, работа в дневное время, режим работы, сдэк, сдек, подработка на выходные, работа для начинающих, совмещение с учебой, работа по совместительству, гибкий график, работа у дома, свободный график, работа рядом оплата сразу, утреннее, дневное, вечернее, время, режим, ночная работа, работа без опыта, опыт не требуется</p>"
,,
,,
,,
86846269,Продавец-консультант,"<p><strong>Мы предлагаем:</strong></p> <ul> <li><strong>ДМС</strong> со стоматологией</li> <li><strong>Оплату мобильной связи</strong> на 1500 в месяц</li> <li>2 дополнительных дня отпуска от компании – всего <strong>30 отпускных дней</strong></li> <li><strong>Скидки для сотрудников</strong> на технику и продукты билайна</li> <li><strong>Оплачиваемое обучение </strong></li> <li>Оформление на <strong>трудовой договор</strong></li> <li><strong>Доход</strong>, состоящий из окладной и премиальной частей</li> <li>Офис <strong>рядом с домом</strong></li> <li>График работы <strong>5/2 с плавающими выходными</strong></li> </ul> <p><strong>В нашем офисе обслуживания ты будешь:</strong></p> <ul> <li>Консультировать клиентов</li> <li>Настраивать тарифы абонентам билайна</li> <li>Подключать услуги и сервисы</li> </ul> <p> </p> <p><strong>Опыт в продажах не требуется.</strong></p> <p>У тебя будет мобильное приложение, в котором есть все характеристики гаджетов и тарифов. Ты сможешь легко отвечать на любые вопросы клиентов.</p> <p> </p> <p><strong>Приступить к работе можно всего за 3 дня:</strong></p> <p>1. Нажми «откликнуться» и мы перезвоним в течение рабочего дня</p> <p>2. Пригласим в ближайший офис для встречи с руководителем</p> <p>3. Подпишем договор</p> <p>-------------------------------------------------------------------------------------------------------------------</p> <p>Будет преимуществом опыт работы в должностях: менеджер по работе с клиентами, специалист салона связи, администратор, кассир, сервисный специалист, мерчандайзер, кредитный специалист, оператор колл центра, курьер, менеджер по продажам, продавец-консультант, специалист по продажам, менеджер офиса продаж, промоутер.</p> <p>Тебе понравится в билайне, если работал в компаниях: Яндекс, СБЕР, Тинькофф, Пятерочка, Магнит, Самокат, Яндекс Доставка, OZON, Wildberries, Вкусно – и точка, KFC, Burger King, М.Видео, Эльдорадо, ДНС, DNS, Ситилинк, МТС, Мегафон</p>"
,,
,,
,,
,,
,,
,,
,,
,,
,,
86855526,"Сотрудник на пункт выдачи заказов Wildberries, подработка","<p><strong>Нам требуется Сборщик без опыта (свободный график)!</strong></p> <p><em>Можете р</em>ассматривать вакансию с удобным графиком!</p> <p><strong>МЫ ВАМ ПРЕДЛАГАЕМ:</strong></p> <p>— <strong>Без опыта.</strong> Есть корпоративное обучение.</p> <p>— <strong>Сменный график.</strong></p> <p>— <strong>Оклад + премии</strong> и доплаты за ночные смены.</p> <p>— <strong>Бесплатный проезд</strong> до работы и обратно.</p> <p>— <strong>Оплачиваемый отпуск и больничные.</strong></p> <p>— Комплексное <strong>питание</strong>.</p> <p>— Комфортный склад.</p> <p>— Карьерный рост.</p> <p><strong>ЧТОБЫ НАЧАТЬ:</strong></p> <ol> <li>Нажмите на кнопку &quot;<strong><em>Откликнуться</em></strong>&quot;.</li> <li>После, вам поступит звонк от нашего специалиста, который ответит на ваши вопросы и поможет начать как можно скорее!</li> </ol> <p><strong>ВАШИ ЗАДАЧИ:</strong></p> <ul> <li>Принимать и размещать товары.</li> <li>Работать с ручным сканером/ТСД.</li> <li>Упаковывать и формировать посылки.</li> <li>Выявлять бракованные экземпляры.</li> </ul> <p><em>Приветствуется опыт работы в компании Деливери Клаб, Яндекс.Еда, Ozon, Ламода, Самокат, Вайлдберриз, Утконос, Перекресток, Азбука вкуса, Додо Пицца, КФС, Бургер Кинг, Пятерочка, Достависта, а так же в других компаниях</em></p> <p>Возможно вы ищете: сборка заказов, подработка с ежедневными выплатами, работа для начинающих , совмещение с учебой, работа по совместительству, гибкий график, работа у дома, свободный график, работа рядом с домом, работа на районе, разнорабочий, оплата сразу, утреннее, дневное, вечернее, время, режим, ночная работа, работа без опыта, опыт не требуется.<br /><br /><strong>Напоминаем, что кол-во мест ограничено!!</strong></p>"
,,
,,
,,
,,
86855531,"Сотрудник на пункт выдачи заказов Wildberries, подработка","<p><strong>Нам требуется Сборщик без опыта (свободный график)!</strong></p> <p><em>Можете р</em>ассматривать вакансию с удобным графиком!</p> <p><strong>МЫ ВАМ ПРЕДЛАГАЕМ:</strong></p> <p>— <strong>Без опыта.</strong> Есть корпоративное обучение.</p> <p>— <strong>Сменный график.</strong></p> <p>— <strong>Оклад + премии</strong> и доплаты за ночные смены.</p> <p>— <strong>Бесплатный проезд</strong> до работы и обратно.</p> <p>— <strong>Оплачиваемый отпуск и больничные.</strong></p> <p>— Комплексное <strong>питание</strong>.</p> <p>— Комфортный склад.</p> <p>— Карьерный рост.</p> <p><strong>ЧТОБЫ НАЧАТЬ:</strong></p> <ol> <li>Нажмите на кнопку &quot;<strong><em>Откликнуться</em></strong>&quot;.</li> <li>После, вам поступит звонк от нашего специалиста, который ответит на ваши вопросы и поможет начать как можно скорее!</li> </ol> <p><strong>ВАШИ ЗАДАЧИ:</strong></p> <ul> <li>Принимать и размещать товары.</li> <li>Работать с ручным сканером/ТСД.</li> <li>Упаковывать и формировать посылки.</li> <li>Выявлять бракованные экземпляры.</li> </ul> <p><em>Приветствуется опыт работы в компании Деливери Клаб, Яндекс.Еда, Ozon, Ламода, Самокат, Вайлдберриз, Утконос, Перекресток, Азбука вкуса, Додо Пицца, КФС, Бургер Кинг, Пятерочка, Достависта, а так же в других компаниях</em></p> <p>Возможно вы ищете: сборка заказов, подработка с ежедневными выплатами, работа для начинающих , совмещение с учебой, работа по совместительству, гибкий график, работа у дома, свободный график, работа рядом с домом, работа на районе, разнорабочий, оплата сразу, утреннее, дневное, вечернее, время, режим, ночная работа, работа без опыта, опыт не требуется.<br /><br /><strong>Напоминаем, что кол-во мест ограничено!!</strong></p>"
,,
,,
,,
,,
,,
,,
,,
,,
86855540,"Сотрудник на пункт выдачи заказов Wildberries, подработка","<p><strong>Нам требуется Сборщик без опыта (свободный график)!</strong></p> <p><em>Можете р</em>ассматривать вакансию с удобным графиком!</p> <p><strong>МЫ ВАМ ПРЕДЛАГАЕМ:</strong></p> <p>— <strong>Без опыта.</strong> Есть корпоративное обучение.</p> <p>— <strong>Сменный график.</strong></p> <p>— <strong>Оклад + премии</strong> и доплаты за ночные смены.</p> <p>— <strong>Бесплатный проезд</strong> до работы и обратно.</p> <p>— <strong>Оплачиваемый отпуск и больничные.</strong></p> <p>— Комплексное <strong>питание</strong>.</p> <p>— Комфортный склад.</p> <p>— Карьерный рост.</p> <p><strong>ЧТОБЫ НАЧАТЬ:</strong></p> <ol> <li>Нажмите на кнопку &quot;<strong><em>Откликнуться</em></strong>&quot;.</li> <li>После, вам поступит звонк от нашего специалиста, который ответит на ваши вопросы и поможет начать как можно скорее!</li> </ol> <p><strong>ВАШИ ЗАДАЧИ:</strong></p> <ul> <li>Принимать и размещать товары.</li> <li>Работать с ручным сканером/ТСД.</li> <li>Упаковывать и формировать посылки.</li> <li>Выявлять бракованные экземпляры.</li> </ul> <p><em>Приветствуется опыт работы в компании Деливери Клаб, Яндекс.Еда, Ozon, Ламода, Самокат, Вайлдберриз, Утконос, Перекресток, Азбука вкуса, Додо Пицца, КФС, Бургер Кинг, Пятерочка, Достависта, а так же в других компаниях</em></p> <p>Возможно вы ищете: сборка заказов, подработка с ежедневными выплатами, работа для начинающих , совмещение с учебой, работа по совместительству, гибкий график, работа у дома, свободный график, работа рядом с домом, работа на районе, разнорабочий, оплата сразу, утреннее, дневное, вечернее, время, режим, ночная работа, работа без опыта, опыт не требуется.<br /><br /><strong>Напоминаем, что кол-во мест ограничено!!</strong></p>"
86855541,"Сотрудник на пункт выдачи заказов Wildberries, подработка","<p><strong>Нам требуется Сборщик без опыта (свободный график)!</strong></p> <p><em>Можете р</em>ассматривать вакансию с удобным графиком!</p> <p><strong>МЫ ВАМ ПРЕДЛАГАЕМ:</strong></p> <p>— <strong>Без опыта.</strong> Есть корпоративное обучение.</p> <p>— <strong>Сменный график.</strong></p> <p>— <strong>Оклад + премии</strong> и доплаты за ночные смены.</p> <p>— <strong>Бесплатный проезд</strong> до работы и обратно.</p> <p>— <strong>Оплачиваемый отпуск и больничные.</strong></p> <p>— Комплексное <strong>питание</strong>.</p> <p>— Комфортный склад.</p> <p>— Карьерный рост.</p> <p><strong>ЧТОБЫ НАЧАТЬ:</strong></p> <ol> <li>Нажмите на кнопку &quot;<strong><em>Откликнуться</em></strong>&quot;.</li> <li>После, вам поступит звонк от нашего специалиста, который ответит на ваши вопросы и поможет начать как можно скорее!</li> </ol> <p><strong>ВАШИ ЗАДАЧИ:</strong></p> <ul> <li>Принимать и размещать товары.</li> <li>Работать с ручным сканером/ТСД.</li> <li>Упаковывать и формировать посылки.</li> <li>Выявлять бракованные экземпляры.</li> </ul> <p><em>Приветствуется опыт работы в компании Деливери Клаб, Яндекс.Еда, Ozon, Ламода, Самокат, Вайлдберриз, Утконос, Перекресток, Азбука вкуса, Додо Пицца, КФС, Бургер Кинг, Пятерочка, Достависта, а так же в других компаниях</em></p> <p>Возможно вы ищете: сборка заказов, подработка с ежедневными выплатами, работа для начинающих , совмещение с учебой, работа по совместительству, гибкий график, работа у дома, свободный график, работа рядом с домом, работа на районе, разнорабочий, оплата сразу, утреннее, дневное, вечернее, время, режим, ночная работа, работа без опыта, опыт не требуется.<br /><br /><strong>Напоминаем, что кол-во мест ограничено!!</strong></p>"
,,
,,
,,
,,
,,
,,
86867162,Менеджер - Администратор ресторана (м. Каширская),"<p><strong>Додо Пицца — сеть пиццерий №1 в России. Приглашаем присоединиться к нашей команде менеджером смены.</strong></p> <p><strong>Менеджер создает комфортную атмосферу для работы команды на смене. Он умеет быстро принимать решения, объединять людей и брать на себя ответственность в сложных рабочих моментах. </strong></p> <ul> </ul> <p><strong>В Додо есть то, что важно:</strong></p> <ul> <li> <p>гибкий график от 6 часов в день,</p> </li> <li> <p>работа рядом с домом или учебой,</p> </li> <li> <p>обучение и рост до управляющего,</p> </li> <li> <p>100% оплата мед.книжки,</p> </li> <li> <p>официальное оформление,</p> </li> <li> <p>бесплатные обеды, униформа,</p> </li> <li> <p>премия за приведенного друга 10500 рублей,</p> </li> <li> <p>ежедневная скидка на всё меню 15%,</p> </li> <li> <p>отсутствие штрафов за ошибки.</p> </li> </ul> <p><strong>Что делают наши менеджеры смены:</strong></p> <ul> <li> <p>организуют работу смены,</p> </li> <li> <p>контролируют соблюдение стандартов,</p> </li> <li> <p>работают вместе с командой,</p> </li> <li> <p>помогают управляющему.</p> </li> </ul> <p><strong>В Додо менеджер смены сначала проходит обучение на кассира и пиццамейкера, чтобы узнать все стандарты изнутри. А после изучает управление сменой и командой пиццерии.</strong></p> <p><strong>Если вам интересны вакансии: консультант, администратор, менеджер, управляющий, менеджер смены то вам подойдет наша вакансия. Также приветствуется опыт работы в &quot;Вкусно и Точка&quot;, &quot;Бургер Кинг&quot;, &quot;KFC&quot;, &quot;Domino&#39;s Pizza&quot;, &quot;Папа Джонс&quot;, &quot;Ташир Пицца&quot; и др.</strong></p>"
